CustomerID,Recency,Frequency,Monetary,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment
17165.0,17,5,1635.64,18.17377777777778,4,4,4,444,Champions
17167.0,15,3,867.11,10.97607594936709,5,4,3,543,Loyal Customers
17168.0,134,1,400.2,19.057142857142857,2,2,2,222,Lost Customers
17169.0,214,1,320.95,15.283333333333333,1,2,2,122,Lost Customers
17170.0,10,2,178.68,17.868000000000002,5,3,1,531,Others
17171.0,297,1,159.68,17.742222222222225,1,2,1,121,Lost Customers
17172.0,66,2,638.81,26.61708333333333,3,3,3,333,Loyal Customers
17176.0,162,2,596.1899999999999,22.08111111111111,2,3,3,233,At Risk
17177.0,141,1,119.5,4.120689655172414,2,2,1,221,Lost Customers
17178.0,367,1,436.71,13.6471875,1,2,2,122,Lost Customers
17179.0,18,3,795.47,10.198333333333334,4,4,3,443,Loyal Customers
17180.0,58,7,1460.95,5.217678571428571,3,5,4,354,Loyal Customers
17181.0,9,2,225.45000000000002,32.20714285714286,5,3,1,531,Others
17182.0,58,2,321.3,53.550000000000004,3,3,2,332,Others
17184.0,205,2,198.41000000000003,14.172142857142859,1,3,1,131,At Risk
17185.0,227,3,229.46,5.215,1,4,1,141,At Risk
17187.0,162,1,263.76,20.28923076923077,2,2,2,222,Lost Customers
17188.0,82,6,2118.7000000000003,24.076136363636365,2,5,4,254,At Risk
17189.0,196,3,573.23,9.245645161290323,1,4,3,143,At Risk
17190.0,39,5,1298.3,7.376704545454545,3,4,4,344,Loyal Customers
17191.0,4,11,2740.92,8.10923076923077,5,5,5,555,Champions
17192.0,172,1,77.83,3.7061904761904763,2,2,1,221,Lost Customers
17193.0,22,2,610.74,50.895,4,3,3,433,Loyal Customers
17194.0,166,1,549.88,17.18375,2,2,3,223,Cannot Lose Them
17195.0,291,1,562.98,18.160645161290322,1,2,3,123,Cannot Lose Them
17196.0,63,1,352.9,3.3932692307692305,3,2,2,322,Others
17198.0,1,2,521.66,6.774805194805195,5,3,3,533,Loyal Customers
17199.0,218,1,145.12,16.124444444444446,1,2,1,121,Lost Customers
17200.0,23,4,356.71,14.2684,4,4,2,442,Others
17201.0,159,3,899.41,6.160342465753424,2,4,3,243,At Risk
17202.0,56,1,160.65,20.08125,3,2,1,321,Others
17203.0,24,4,2012.03,17.051101694915253,4,4,4,444,Champions
17204.0,10,5,3940.13,32.83441666666667,5,4,5,545,Champions
17205.0,52,2,615.27,27.96681818181818,3,3,3,333,Loyal Customers
17207.0,288,1,303.21999999999997,4.525671641791044,1,2,2,122,Lost Customers
17208.0,31,1,115.35,4.8062499999999995,4,2,1,421,New Customers
17209.0,285,3,611.6,15.290000000000001,1,4,3,143,At Risk
17210.0,28,1,253.37,4.6920370370370375,4,2,2,422,New Customers
17211.0,5,6,1729.43,10.418253012048194,5,5,4,554,Champions
17212.0,94,2,567.5600000000001,22.7024,2,3,3,233,At Risk
17213.0,2,7,2401.07,19.363467741935484,5,5,5,555,Champions
17215.0,100,1,186.15,16.922727272727272,2,2,1,221,Lost Customers
17216.0,190,1,65.05,4.646428571428571,1,2,1,121,Lost Customers
17217.0,255,1,104.5,5.225,1,2,1,121,Lost Customers
17218.0,4,9,2231.96,8.892270916334661,5,5,5,555,Champions
17219.0,52,1,144.9,5.796,3,2,1,321,Others
17220.0,53,7,1283.5,6.141148325358851,3,5,4,354,Loyal Customers
17221.0,227,3,643.39,10.212539682539683,1,4,3,143,At Risk
17222.0,113,5,1250.86,14.716,2,4,4,244,At Risk
17223.0,4,2,446.74,8.591153846153846,5,3,2,532,Others
17224.0,137,1,100.86,12.6075,2,2,1,221,Lost Customers
17225.0,217,1,131.15,26.23,1,2,1,121,Lost Customers
17226.0,80,2,506.63,12.66575,2,3,2,232,At Risk
17227.0,4,7,1082.71,13.880897435897436,5,5,4,554,Champions
17228.0,3,7,1271.1499999999999,8.474333333333332,5,5,4,554,Champions
17230.0,199,10,6286.54,40.82168831168831,1,5,5,155,At Risk
17231.0,25,15,4022.72,5.7880863309352515,4,5,5,455,Champions
17233.0,84,2,369.98,11.211515151515153,2,3,2,232,At Risk
17235.0,8,7,1354.82,19.35457142857143,5,5,4,554,Champions
17236.0,46,6,1013.13,19.11566037735849,3,5,4,354,Loyal Customers
17237.0,11,2,687.39,11.268688524590164,5,3,3,533,Loyal Customers
17238.0,7,17,4038.45,6.072857142857143,5,5,5,555,Champions
17239.0,23,3,806.95,47.46764705882353,4,4,3,443,Loyal Customers
17240.0,232,1,130.6,18.657142857142855,1,2,1,121,Lost Customers
17241.0,21,12,2744.14,16.047602339181285,4,5,5,455,Champions
17242.0,92,3,1754.24,39.86909090909091,2,4,4,244,At Risk
17243.0,5,44,12213.01,16.638978201634878,5,5,5,555,Champions
17244.0,19,4,871.14,9.78808988764045,4,4,3,443,Loyal Customers
17245.0,325,1,200.18,12.51125,1,2,1,121,Lost Customers
17246.0,182,2,38.92,6.486666666666667,1,3,1,131,At Risk
17248.0,117,1,227.51,4.739791666666666,2,2,1,221,Lost Customers
17249.0,64,1,68.03,2.51962962962963,3,2,1,321,Others
17251.0,18,2,529.15,12.90609756097561,4,3,3,433,Loyal Customers
17254.0,37,1,198.29,5.508055555555555,3,2,1,321,Others
17255.0,26,2,500.72,4.470714285714286,4,3,2,432,Others
17256.0,117,3,258.93,17.262,2,4,2,242,At Risk
17257.0,72,2,192.73,12.848666666666666,2,3,1,231,At Risk
17258.0,32,2,417.3,7.587272727272728,4,3,2,432,Others
17259.0,4,5,1285.97,6.242572815533981,5,4,4,544,Champions
17260.0,47,1,120.95,20.158333333333335,3,2,1,321,Others
17261.0,145,1,230.44,5.009565217391304,2,2,1,221,Lost Customers
17262.0,2,7,1504.26,167.14,5,5,4,554,Champions
17264.0,60,1,279.59,3.3284523809523807,3,2,2,322,Others
17266.0,135,2,207.09,4.406170212765957,2,3,1,231,At Risk
17268.0,81,7,970.25,40.427083333333336,2,5,3,253,At Risk
17269.0,21,1,537.46,3.681232876712329,4,2,3,423,New Customers
17270.0,105,2,604.4,12.33469387755102,2,3,3,233,At Risk
17271.0,372,1,210.39,4.045961538461539,1,2,1,121,Lost Customers
17273.0,60,1,141.12,11.76,3,2,1,321,Others
17274.0,31,1,465.4,8.95,4,2,2,422,New Customers
17275.0,19,1,114.52,4.7716666666666665,4,2,1,421,New Customers
17276.0,38,1,508.39,9.41462962962963,3,2,3,323,Potential Loyalists
17278.0,201,1,25.2,12.6,1,2,1,121,Lost Customers
17280.0,74,1,118.85999999999999,19.81,2,2,1,221,Lost Customers
17281.0,10,6,797.8499999999999,132.975,5,5,3,553,Loyal Customers
17282.0,92,2,636.25,5.1727642276422765,2,3,3,233,At Risk
17283.0,14,1,188.46,12.564,5,2,1,521,New Customers
17284.0,25,2,1140.58,13.90951219512195,4,3,4,434,Loyal Customers
17285.0,264,2,428.34,8.741632653061224,1,3,2,132,At Risk
17286.0,36,2,241.56,5.0325,4,3,1,431,Others
17287.0,3,16,3047.85,8.21522911051213,5,5,5,555,Champions
17288.0,26,4,1080.25,7.060457516339869,4,4,4,444,Champions
17289.0,12,6,1134.98,6.755833333333333,5,5,4,554,Champions
17290.0,17,6,976.2,9.665346534653466,4,5,3,453,Loyal Customers
17292.0,108,2,271.75,18.116666666666667,2,3,2,232,At Risk
17293.0,30,8,1899.1200000000001,17.264727272727274,4,5,4,454,Champions
17294.0,305,2,467.78999999999996,27.51705882352941,1,3,2,132,At Risk
17296.0,366,1,338.13,10.246363636363636,1,2,2,122,Lost Customers
17298.0,10,3,459.14,11.4785,5,4,2,542,Others
17299.0,75,2,346.97,5.507460317460318,2,3,2,232,At Risk
17300.0,26,2,393.64,8.946363636363635,4,3,2,432,Others
17301.0,260,1,132.8,2.4145454545454546,1,2,1,121,Lost Customers
17304.0,170,1,111.5,22.3,2,2,1,221,Lost Customers
17305.0,284,1,2135.46,237.27333333333334,1,2,4,124,Cannot Lose Them
17306.0,29,2,1151.04,191.84,4,3,4,434,Loyal Customers
17307.0,31,11,3999.8900000000003,83.33104166666668,4,5,5,455,Champions
17308.0,29,2,4511.76,644.5371428571428,4,3,5,435,Loyal Customers
17309.0,17,2,247.84,9.9136,4,3,1,431,Others
17310.0,23,2,1025.1,512.55,4,3,4,434,Loyal Customers
17311.0,28,4,2181.71,30.30152777777778,4,4,5,445,Champions
17314.0,29,9,2376.51,19.01208,4,5,5,455,Champions
17315.0,11,5,3358.34,11.742447552447553,5,4,5,545,Champions
17316.0,56,1,124.45,3.5557142857142856,3,2,1,321,Others
17318.0,361,1,164.28,9.126666666666667,1,2,1,121,Lost Customers
17319.0,305,1,29.1,9.700000000000001,1,2,1,121,Lost Customers
17320.0,4,4,1695.15,16.783663366336633,5,4,4,544,Champions
17321.0,30,4,1040.32,5.533617021276595,4,4,4,444,Champions
17322.0,12,5,922.59,5.2123728813559325,5,4,3,543,Loyal Customers
17323.0,43,5,644.52,4.739117647058824,3,4,3,343,Loyal Customers
17324.0,2,9,1311.64,12.85921568627451,5,5,4,554,Champions
17325.0,46,2,512.77,15.538484848484847,3,3,3,333,Loyal Customers
17326.0,44,2,321.95,3.6174157303370786,3,3,2,332,Others
17327.0,45,2,152.35,38.0875,3,3,1,331,Others
17328.0,309,1,104.7,17.45,1,2,1,121,Lost Customers
17329.0,367,3,481.32,6.685,1,4,2,142,At Risk
17330.0,180,2,59.900000000000006,29.950000000000003,1,3,1,131,At Risk
17332.0,164,5,838.27,8.823894736842105,2,4,3,243,At Risk
17334.0,42,1,328.13,16.4065,3,2,2,322,Others
17335.0,19,2,508.0,13.025641025641026,4,3,3,433,Loyal Customers
17336.0,108,1,81.12,81.12,2,2,1,221,Lost Customers
17338.0,11,9,5498.64,9.02896551724138,5,5,5,555,Champions
17339.0,1,2,119.0,23.8,5,3,1,531,Others
17340.0,2,8,10051.53,27.166297297297298,5,5,5,555,Champions
17341.0,2,3,1108.47,4.948526785714286,5,4,4,544,Champions
17342.0,15,4,1227.54,35.07257142857143,5,4,4,544,Champions
17343.0,12,5,1066.3,16.925396825396824,5,4,4,544,Champions
17344.0,364,1,307.54,8.311891891891893,1,2,2,122,Lost Customers
17345.0,11,6,1066.94,8.467777777777778,5,5,4,554,Champions
17346.0,9,12,2646.44,5.199292730844794,5,5,5,555,Champions
17348.0,73,4,1316.8899999999999,5.3532113821138205,2,4,4,244,At Risk
17349.0,16,4,741.5,8.723529411764705,4,4,3,443,Loyal Customers
17350.0,30,3,619.971,8.26628,4,4,3,443,Loyal Customers
17351.0,63,9,1401.08,33.359047619047615,3,5,4,354,Loyal Customers
17352.0,332,1,36.25,7.25,1,2,1,121,Lost Customers
17353.0,127,2,1502.0,250.33333333333334,2,3,4,234,At Risk
17354.0,64,3,1750.3999999999999,19.89090909090909,3,4,4,344,Loyal Customers
17355.0,22,1,285.11,7.705675675675676,4,2,2,422,New Customers
17356.0,190,4,768.25,11.466417910447761,1,4,3,143,At Risk
17358.0,12,3,500.2,5.684090909090909,5,4,2,542,Others
17359.0,284,1,156.6,6.808695652173912,1,2,1,121,Lost Customers
17360.0,21,3,645.59,5.9776851851851855,4,4,3,443,Loyal Customers
17361.0,312,2,392.44,13.532413793103448,1,3,2,132,At Risk
17362.0,36,5,711.8100000000001,6.530366972477065,4,4,3,443,Loyal Customers
17363.0,31,3,940.86,26.135,4,4,3,443,Loyal Customers
17364.0,12,17,7589.24,14.910098231827112,5,5,5,555,Champions
17365.0,22,7,3423.42,10.342658610271904,4,5,5,455,Champions
17366.0,68,2,1096.24,8.120296296296296,3,3,4,334,Loyal Customers
17368.0,11,6,913.47,7.081162790697674,5,5,3,553,Loyal Customers
17369.0,91,1,979.1999999999999,979.1999999999999,2,2,3,223,Cannot Lose Them
17371.0,259,3,238.66,4.045084745762712,1,4,1,141,At Risk
17372.0,17,20,3034.88,7.456707616707617,4,5,5,455,Champions
17373.0,54,3,520.58,15.311176470588236,3,4,3,343,Loyal Customers
17374.0,31,1,231.34,16.524285714285714,4,2,1,421,New Customers
17375.0,67,1,260.45,15.320588235294117,3,2,2,322,Others
17376.0,40,2,250.44,8.078709677419354,3,3,1,331,Others
17377.0,1,60,14218.49,10.470169366715758,5,5,5,555,Champions
17378.0,10,1,10.95,10.95,5,2,1,521,New Customers
17380.0,70,3,645.0,64.5,3,4,3,343,Loyal Customers
17381.0,4,12,19726.76,303.48861538461534,5,5,5,555,Champions
17382.0,71,7,836.88,52.305,3,5,3,353,Loyal Customers
17383.0,89,1,110.69999999999999,55.349999999999994,2,2,1,221,Lost Customers
17384.0,103,1,171.15,34.230000000000004,2,2,1,221,Lost Customers
17386.0,21,1,126.35000000000001,12.635000000000002,4,2,1,421,New Customers
17388.0,56,7,1432.01,34.09547619047619,3,5,4,354,Loyal Customers
17389.0,10,27,25391.0,116.47247706422019,5,5,5,555,Champions
17390.0,56,1,149.3,12.441666666666668,3,2,1,321,Others
17392.0,86,1,168.65,12.046428571428573,2,2,1,221,Lost Customers
17393.0,46,2,381.15,7.940625,3,3,2,332,Others
17395.0,144,1,97.5,32.5,2,2,1,221,Lost Customers
17396.0,7,7,1476.3,64.18695652173913,5,5,4,554,Champions
17397.0,52,1,536.77,11.66891304347826,3,2,3,323,Potential Loyalists
17400.0,217,3,2547.09,9.504067164179105,1,4,5,145,At Risk
17401.0,177,1,114.85,9.570833333333333,1,2,1,121,Lost Customers
17402.0,5,12,2462.33,17.09951388888889,5,5,5,555,Champions
17403.0,86,1,118.95,9.15,2,2,1,221,Lost Customers
17404.0,45,8,15874.3,168.8755319148936,3,5,5,355,Loyal Customers
17406.0,2,11,2704.63,18.52486301369863,5,5,5,555,Champions
17407.0,47,1,552.9,24.039130434782606,3,2,3,323,Potential Loyalists
17408.0,136,2,283.44000000000005,47.24000000000001,2,3,2,232,At Risk
17409.0,57,8,7021.66,77.1610989010989,3,5,5,355,Loyal Customers
17411.0,22,2,646.44,19.01294117647059,4,3,3,433,Loyal Customers
17412.0,8,10,3159.46,18.585058823529412,5,5,5,555,Champions
17413.0,40,2,560.14,56.013999999999996,3,3,3,333,Loyal Customers
17414.0,59,4,1471.52,98.10133333333333,3,4,4,344,Loyal Customers
17416.0,29,15,10405.03,31.722652439024394,4,5,5,455,Champions
17417.0,184,1,164.18,10.26125,1,2,1,121,Lost Customers
17418.0,23,1,206.60000000000002,17.21666666666667,4,2,1,421,New Customers
17419.0,3,8,2273.95,20.303124999999998,5,5,5,555,Champions
17420.0,9,4,485.6,17.985185185185188,5,4,2,542,Others
17421.0,22,3,1059.41,18.265689655172416,4,4,4,444,Champions
17422.0,17,5,1615.39,18.356704545454548,4,4,4,444,Champions
17423.0,29,1,420.54,24.73764705882353,4,2,2,422,New Customers
17426.0,88,7,3040.51,19.49044871794872,2,5,5,255,At Risk
17428.0,4,18,14562.91,36.31648379052369,5,5,5,555,Champions
17429.0,32,2,832.54,14.866785714285713,4,3,3,433,Loyal Customers
17430.0,1,3,469.40999999999997,16.764642857142857,5,4,2,542,Others
17432.0,21,7,1385.6299999999999,6.050786026200873,4,5,4,454,Champions
17433.0,21,1,266.8,6.841025641025642,4,2,2,422,New Customers
17435.0,47,1,331.35,22.09,3,2,2,322,Others
17436.0,44,3,317.76,39.72,3,4,2,342,Others
17437.0,165,1,373.17,7.040943396226416,2,2,2,222,Lost Customers
17438.0,80,4,1034.32,19.154074074074074,2,4,4,244,At Risk
17439.0,291,1,325.74,40.7175,1,2,2,122,Lost Customers
17440.0,185,1,137.16,137.16,1,2,1,121,Lost Customers
17441.0,368,1,293.35,13.96904761904762,1,2,2,122,Lost Customers
17442.0,17,9,2371.74,16.02527027027027,4,5,5,455,Champions
17448.0,133,46,14556.97,13.032202327663384,2,5,5,255,At Risk
17449.0,23,6,2430.29,7.5709968847352025,4,5,5,455,Champions
17450.0,3,7,52422.3,602.5551724137931,5,5,5,555,Champions
17454.0,98,6,1030.41,15.85246153846154,2,5,4,254,At Risk
17456.0,1,2,975.5600000000001,16.259333333333334,5,3,3,533,Loyal Customers
17457.0,15,9,4247.11,94.38022222222222,5,5,5,555,Champions
17458.0,17,1,213.08,6.65875,4,2,1,421,New Customers
17460.0,8,12,1605.8400000000001,14.598545454545455,5,5,4,554,Champions
17463.0,196,2,661.5,6.068807339449541,1,3,3,133,At Risk
17464.0,158,2,710.98,21.544848484848487,2,3,3,233,At Risk
17465.0,61,7,2542.79,17.906971830985917,3,5,5,355,Loyal Customers
17467.0,31,1,102.6,25.65,4,2,1,421,New Customers
17468.0,11,1,57.8,19.266666666666666,5,2,1,521,New Customers
17469.0,36,12,3180.28,17.766927374301677,4,5,5,455,Champions
17470.0,3,7,1679.8,19.088636363636365,5,5,4,554,Champions
17471.0,110,1,321.65000000000003,16.928947368421053,2,2,2,222,Lost Customers
17472.0,264,1,224.81,4.587959183673469,1,2,1,121,Lost Customers
17473.0,44,2,607.0,17.852941176470587,3,3,3,333,Loyal Customers
17474.0,235,1,1047.0,174.5,1,2,4,124,Cannot Lose Them
17476.0,31,2,489.86,15.801935483870968,4,3,2,432,Others
17477.0,248,2,1144.3,26.00681818181818,1,3,4,134,At Risk
17478.0,44,2,1272.8,31.82,3,3,4,334,Loyal Customers
17479.0,268,1,389.26000000000005,21.625555555555557,1,2,2,122,Lost Customers
17480.0,80,1,390.21,15.6084,2,2,2,222,Lost Customers
17482.0,123,2,778.19,14.410925925925927,2,3,3,233,At Risk
17483.0,50,1,177.69,25.384285714285713,3,2,1,321,Others
17484.0,212,2,209.57,14.969285714285714,1,3,1,131,At Risk
17487.0,364,1,160.55,20.06875,1,2,1,121,Lost Customers
17488.0,277,1,336.5,18.694444444444443,1,2,2,122,Lost Customers
17490.0,24,2,658.18,16.4545,4,3,3,433,Loyal Customers
17491.0,3,8,2422.2000000000003,33.180821917808224,5,5,5,555,Champions
17492.0,114,2,747.85,27.69814814814815,2,3,3,233,At Risk
17493.0,21,1,100.91000000000001,12.613750000000001,4,2,1,421,New Customers
17494.0,137,1,54.699999999999996,18.23333333333333,2,2,1,221,Lost Customers
17495.0,26,1,309.16,14.721904761904764,4,2,2,422,New Customers
17496.0,199,3,1141.84,18.416774193548385,1,4,4,144,At Risk
17497.0,26,2,287.25,41.035714285714285,4,3,2,432,Others
17499.0,197,1,718.51,23.17774193548387,1,2,3,123,Cannot Lose Them
17504.0,16,9,6568.09,29.991278538812786,4,5,5,455,Champions
17505.0,186,3,1289.64,25.792800000000003,1,4,4,144,At Risk
17508.0,17,7,4191.92,20.057033492822967,4,5,5,455,Champions
17510.0,56,1,206.07999999999998,13.738666666666665,3,2,1,321,Others
17511.0,3,31,84541.17,89.1784493670886,5,5,5,555,Champions
17512.0,88,8,2542.83,27.63945652173913,2,5,5,255,At Risk
17513.0,44,2,645.6,53.800000000000004,3,3,3,333,Loyal Customers
17514.0,305,1,334.18,7.110212765957447,1,2,2,122,Lost Customers
17515.0,30,5,978.4399999999999,10.520860215053762,4,4,3,443,Loyal Customers
17516.0,14,1,189.47,3.2113559322033898,5,2,1,521,New Customers
17518.0,61,2,329.42,4.278181818181818,3,3,2,332,Others
17519.0,4,10,3265.45,23.324642857142855,5,5,5,555,Champions
17521.0,30,2,554.85,16.813636363636363,4,3,3,433,Loyal Customers
17524.0,74,2,394.14,10.652432432432432,2,3,2,232,At Risk
17525.0,33,2,739.2,43.48235294117647,4,3,3,433,Loyal Customers
17526.0,1,9,2970.14,38.078717948717944,5,5,5,555,Champions
17529.0,246,2,1240.25,15.125,1,3,4,134,At Risk
17530.0,1,3,756.51,4.612865853658537,5,4,3,543,Loyal Customers
17531.0,163,2,970.12,22.048181818181817,2,3,3,233,At Risk
17532.0,21,1,65.34,16.335,4,2,1,421,New Customers
17533.0,70,1,34.8,34.8,3,2,1,321,Others
17534.0,87,4,1445.47,17.415301204819276,2,4,4,244,At Risk
17536.0,56,2,288.33,22.179230769230767,3,3,2,332,Others
17539.0,253,4,1226.57,8.232013422818792,1,4,4,144,At Risk
17540.0,19,4,1011.7,25.941025641025643,4,4,4,444,Champions
17541.0,145,1,124.46,3.7715151515151515,2,2,1,221,Lost Customers
17542.0,277,2,170.95,4.27375,1,3,1,131,At Risk
17543.0,185,1,120.05,9.234615384615385,1,2,1,121,Lost Customers
17544.0,26,3,960.69,10.442282608695653,4,4,3,443,Loyal Customers
17545.0,26,3,802.58,6.034436090225564,4,4,3,443,Loyal Customers
17547.0,11,2,727.85,23.479032258064517,5,3,3,533,Loyal Customers
17548.0,14,3,627.96,21.653793103448276,5,4,3,543,Loyal Customers
17550.0,33,6,2280.48,7.80986301369863,4,5,5,455,Champions
17552.0,8,10,2154.88,20.139065420560748,5,5,5,555,Champions
17553.0,108,3,2270.0,567.5,2,4,5,245,At Risk
17555.0,61,3,574.48,3.4607228915662653,3,4,3,343,Loyal Customers
17556.0,15,1,142.77,17.84625,5,2,1,521,New Customers
17557.0,368,1,34.0,34.0,1,2,1,121,Lost Customers
17558.0,29,1,259.17,9.25607142857143,4,2,2,422,New Customers
17559.0,148,1,167.62,13.968333333333334,2,2,1,221,Lost Customers
17560.0,31,4,1040.85,35.891379310344824,4,4,4,444,Champions
17561.0,26,3,554.72,3.5332484076433124,4,4,3,443,Loyal Customers
17563.0,214,2,392.38,13.530344827586207,1,3,2,132,At Risk
17565.0,222,1,131.83,4.394333333333334,1,2,1,121,Lost Customers
17567.0,8,2,1024.55,17.66465517241379,5,3,4,534,Loyal Customers
17568.0,269,1,382.79,5.8890769230769235,1,2,2,122,Lost Customers
17570.0,17,1,100.0,100.0,4,2,1,421,New Customers
17571.0,178,1,205.23999999999998,3.8007407407407405,1,2,1,121,Lost Customers
17572.0,9,7,496.26000000000005,20.677500000000002,5,5,2,552,Others
17575.0,303,1,171.7,34.339999999999996,1,2,1,121,Lost Customers
17576.0,1,23,5434.13,10.510889748549323,5,5,5,555,Champions
17577.0,281,2,348.75,16.607142857142858,1,3,2,132,At Risk
17578.0,110,6,903.87,15.0645,2,5,3,253,At Risk
17579.0,214,1,304.38,6.917727272727273,1,2,2,122,Lost Customers
17580.0,12,2,329.55,6.591,5,3,2,532,Others
17581.0,8,20,7712.71,18.81148780487805,5,5,5,555,Champions
17582.0,82,4,1275.43,13.425578947368422,2,4,4,244,At Risk
17583.0,196,1,135.95,19.42142857142857,1,2,1,121,Lost Customers
17584.0,103,4,4067.12,45.697977528089886,2,4,5,245,At Risk
17585.0,81,3,960.23,5.247158469945355,2,4,3,243,At Risk
17586.0,255,1,167.4,20.925,1,2,1,121,Lost Customers
17587.0,264,1,181.66,4.224651162790698,1,2,1,121,Lost Customers
17588.0,32,4,1699.35,35.403124999999996,4,4,4,444,Champions
17589.0,21,14,11645.7,10.684128440366973,4,5,5,455,Champions
17591.0,3,2,550.7,5.399019607843138,5,3,3,533,Loyal Customers
17592.0,374,1,148.3,11.407692307692308,1,2,1,121,Lost Customers
17593.0,45,6,4168.46,21.26765306122449,3,5,5,355,Loyal Customers
17594.0,85,2,1504.7,27.864814814814817,2,3,4,234,At Risk
17596.0,4,7,2092.74,7.29177700348432,5,5,4,554,Champions
17597.0,54,4,1439.72,19.72219178082192,3,4,4,344,Loyal Customers
17598.0,17,1,409.98,40.998000000000005,4,2,2,422,New Customers
17599.0,113,1,52.05,17.349999999999998,2,2,1,221,Lost Customers
17601.0,16,1,305.46999999999997,4.559253731343283,4,2,2,422,New Customers
17602.0,108,8,2348.16,6.39825613079019,2,5,5,255,At Risk
17603.0,253,3,1398.76,14.570416666666667,1,4,4,144,At Risk
17604.0,58,4,636.57,4.330408163265306,3,4,3,343,Loyal Customers
17605.0,226,1,160.75,12.365384615384615,1,2,1,121,Lost Customers
17606.0,373,1,87.30000000000001,14.550000000000002,1,2,1,121,Lost Customers
17607.0,12,1,333.81,15.173181818181819,5,2,2,522,New Customers
17608.0,85,2,305.11,2.773727272727273,2,3,2,232,At Risk
17609.0,38,6,782.12,5.145526315789474,3,5,3,353,Loyal Customers
17610.0,176,5,1529.49,9.741974522292994,2,4,4,244,At Risk
17611.0,57,13,4387.76,8.006861313868614,3,5,5,355,Loyal Customers
17612.0,15,12,3346.41,16.323951219512196,5,5,5,555,Champions
17615.0,23,3,403.6,8.96888888888889,4,4,2,442,Others
17616.0,3,2,489.59999999999997,244.79999999999998,5,3,2,532,Others
17617.0,194,1,395.33,20.806842105263158,1,2,2,122,Lost Customers
17618.0,19,8,3101.66,10.443299663299662,4,5,5,455,Champions
17621.0,40,3,1795.22,44.8805,3,4,4,344,Loyal Customers
17622.0,233,2,1130.21,29.742368421052632,1,3,4,134,At Risk
17623.0,45,6,1856.6200000000001,11.390306748466259,3,5,4,354,Loyal Customers
17624.0,73,2,725.15,15.428723404255319,2,3,3,233,At Risk
17625.0,82,4,4020.8,10.362886597938145,2,4,5,245,At Risk
17626.0,238,1,254.0,14.11111111111111,1,2,2,122,Lost Customers
17627.0,114,1,296.36,29.636000000000003,2,2,2,222,Lost Customers
17629.0,24,2,641.4,19.436363636363637,4,3,3,433,Loyal Customers
17631.0,10,4,470.16,15.672,5,4,2,542,Others
17633.0,15,3,732.55,23.63064516129032,5,4,3,543,Loyal Customers
17635.0,60,3,1265.58,17.10243243243243,3,4,4,344,Loyal Customers
17638.0,283,2,842.4,280.8,1,3,3,133,At Risk
17639.0,23,5,506.67,7.037083333333333,4,4,3,443,Loyal Customers
17640.0,15,5,2547.28,41.75868852459017,5,4,5,545,Champions
17642.0,65,3,1112.2,16.355882352941176,3,4,4,344,Loyal Customers
17643.0,9,2,439.7,14.183870967741935,5,3,2,532,Others
17644.0,30,9,3132.96,18.429176470588235,4,5,5,455,Champions
17646.0,1,10,3141.4,20.3987012987013,5,5,5,555,Champions
17647.0,305,2,198.6,39.72,1,3,1,131,At Risk
17648.0,21,1,418.87,12.319705882352942,4,2,2,422,New Customers
17649.0,105,2,710.4,15.443478260869565,2,3,3,233,At Risk
17651.0,134,6,1758.52,17.5852,2,5,4,254,At Risk
17655.0,2,3,1013.54,34.94965517241379,5,4,4,544,Champions
17657.0,66,1,126.0,18.0,3,2,1,321,Others
17659.0,8,3,835.33,18.159347826086957,5,4,3,543,Loyal Customers
17660.0,373,1,163.47,3.715227272727273,1,2,1,121,Lost Customers
17662.0,297,2,412.92,27.528000000000002,1,3,2,132,At Risk
17663.0,53,10,3372.92,22.190263157894737,3,5,5,355,Loyal Customers
17664.0,110,2,561.59,15.178108108108109,2,3,3,233,At Risk
17665.0,129,1,563.1,29.63684210526316,2,2,3,223,Cannot Lose Them
17666.0,113,3,1319.6399999999999,50.755384615384614,2,4,4,244,At Risk
17667.0,71,4,1895.19,16.62447368421053,3,4,4,344,Loyal Customers
17669.0,98,3,2735.63,35.99513157894737,2,4,5,245,At Risk
17671.0,1,2,830.63,21.29820512820513,5,3,3,533,Loyal Customers
17672.0,53,5,2600.46,27.088125,3,4,5,345,Loyal Customers
17673.0,11,7,2604.46,8.888941979522185,5,5,5,555,Champions
17674.0,4,1,300.66,27.332727272727276,5,2,2,522,New Customers
17675.0,3,40,17885.32,42.28208037825059,5,5,5,555,Champions
17676.0,2,5,1378.16,16.025116279069767,5,4,4,544,Champions
17677.0,2,28,20329.68,49.82764705882353,5,5,5,555,Champions
17678.0,239,1,301.65,25.1375,1,2,2,122,Lost Customers
17679.0,157,5,1585.5,31.08823529411765,2,4,4,244,At Risk
17680.0,19,2,313.05,34.78333333333333,4,3,2,432,Others
17681.0,233,5,731.2,52.228571428571435,1,4,3,143,At Risk
17682.0,4,6,1982.45,16.520416666666666,5,5,4,554,Champions
17683.0,21,3,819.01,17.804565217391303,4,4,3,443,Loyal Customers
17685.0,8,6,2751.64,33.1522891566265,5,5,5,555,Champions
17686.0,59,2,2557.35,17.883566433566433,3,3,5,335,Loyal Customers
17687.0,56,1,432.68,16.641538461538463,3,2,2,322,Others
